,features,1_fold_column_mean,1_fold_column_std,2_fold_column_mean,2_fold_column_std,3_fold_column_mean,3_fold_column_std,4_fold_column_mean,4_fold_column_std,5_fold_column_mean,5_fold_column_std
487,"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.03770635545890411,0.5925838219317997,0.03696122170823547,0.6475689378637337,-0.016072097133924504,0.6671420861476238,0.06870818244185434,0.6197385720555316,0.025559636086858684,0.628650300255532
488,"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",0.02123374160827549,0.578953717704298,0.024489507871826088,0.6381404249045455,-0.03088792069284619,0.6587606313293916,0.04874932841916387,0.6098012281062491,0.0136839334416475,0.6196846649463289
489,"respiration__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.03179858643410715,0.3140631689876406,0.02907410542644261,0.3021412398148486,0.04924892182221853,0.3080888242612159,0.032605932502140646,0.31614851658985,0.03464050338156878,0.30765403836850924
490,"respiration__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",0.03618708815695638,0.31354213448160045,0.0379508555367632,0.277658968533793,0.031321146119521893,0.2465174407757699,0.05688306857993306,0.30819510902856645,0.040032873267298784,0.280496976826638
491,"respiration__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",0.029507959511399597,0.24741256848494517,0.030845635047899337,0.2313397358158925,0.023824152143372357,0.20501039301153878,0.04556367564637617,0.24797979328143963,0.034117745183500484,0.22937796037273492
492,"respiration__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",0.018608865698295656,0.2163167910594184,0.01781237805021809,0.2112304644209043,0.012270267542335333,0.1949510781298973,0.02715013339919669,0.2187972340341821,0.02006407299884172,0.20999625253737011
493,"respiration__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",0.05880945441580234,1.4078705478880806,0.08756032739618488,1.1458890151185364,0.049806328168081344,1.0566723299703915,0.11385995728269657,1.520365266604252,0.08692605816565252,1.2499301626027146
494,"respiration__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",0.14286064064248705,1.1961289150653975,0.1402986870990974,1.125398599965834,0.10485950255959632,0.9827749337562616,0.20882178444341806,1.2070363716649275,0.15566897330824223,1.1137821860701498
495,"respiration__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",-0.19573976447536937,11.660742216931661,-0.020112043956811928,8.320841527829552,-0.04927924475530004,9.064718985409106,0.18193504851123588,11.93654845520956,0.1919446526854317,10.00903935115337
496,"respiration__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.018653986671623435,0.14634184339027792,0.019042327581133143,0.1324927383267517,0.014964228357440598,0.11416393489924379,0.02782117064551305,0.14538399314479353,0.020670670168381037,0.133414499456743
497,"respiration__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.014758718754805212,0.12370836126246737,0.01541817704811362,0.11567937690822892,0.011873978153230644,0.10246747706605872,0.022757372148863083,0.12397885643231182,0.01705538520292359,0.11468888177612876
498,"respiration__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",0.011005283976881452,0.11100294915205138,0.01126598836413208,0.10700216683497475,0.007893313299826909,0.09823292990108264,0.016758635101243518,0.11195887549196125,0.012327270822372973,0.1056962309930923
499,"respiration__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",0.034177354477470306,0.5145555010597025,0.039272809493921264,0.4376474963253283,0.01982440546322855,0.3819583731925419,0.05293620124202024,0.5587923429751732,0.04470913649593027,0.4743586614260106
500,"respiration__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.07901319944769697,0.06686172235507291,0.06906083764590602,0.0673615642101136,0.06126350671662954,0.06216634886003955,0.07474846897430926,0.07004188030205014,0.06972360963889951,0.06340595631168468
501,"respiration__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",0.05755065122691991,0.05152165589444552,0.051676426231955105,0.05309438776140167,0.04530021425874305,0.048755628829156884,0.05547646348610382,0.05314007642168687,0.051917749662900164,0.049396083607720034
502,"respiration__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.05888509065185736,0.05237182321558043,0.054511015642881654,0.05520270252752756,0.04818775197284495,0.0515364927111684,0.05698972841638551,0.05394319438734646,0.054784484206766515,0.05169864341030619
503,"respiration__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",0.426807545359683,0.642175236215243,0.3628048922813896,0.5649748793940494,0.30028946155406433,0.4624675669791893,0.4155465785661375,0.6741005536297267,0.3674398783225165,0.5483000859828151
504,"respiration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",0.027688162440261465,0.023407760499214215,0.02411845223234114,0.023507988561040243,0.021309159281700418,0.02159445593428232,0.026048458209722104,0.02419652002394396,0.024467434371112706,0.022312521915306822
505,"respiration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",0.02243215251549683,0.01972253948155498,0.020046159747076155,0.020224711637757593,0.01754072838312054,0.018547351834999285,0.021523454433279438,0.02036383108854051,0.02029046845895934,0.019092945843296818
506,"respiration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.02282596123549907,0.020324106027384416,0.020835561709234313,0.021237705052634014,0.01823822848553123,0.01945128989937494,0.022165281649100373,0.02114646988874015,0.021083073822839273,0.01999055228396888
507,"respiration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",0.1394399373881735,0.21243999787971138,0.1183795930140679,0.18820820770506846,0.09715649016627591,0.14800388613538898,0.13553257054994233,0.22276314406825265,0.11767994132755877,0.18370972210839667
508,respiration__approximate_entropy__m_2__r_0.1,0.5440199653757827,0.3679308923294606,0.4910617369618199,0.3858514100009327,0.4716163387136499,0.39560857044676945,0.5190950177173506,0.387058758403766,0.515474509628229,0.3894873972179494
509,respiration__approximate_entropy__m_2__r_0.3,0.6656581617480554,0.4619477143481702,0.598935087376589,0.4800113218120294,0.5678155937923848,0.4853745755383148,0.614421568714837,0.47097664415105295,0.6373238347593992,0.48242740859830335
510,respiration__approximate_entropy__m_2__r_0.5,0.519197643471991,0.36516208258801947,0.46565081922368795,0.3795023208558601,0.4398537097772961,0.3798674312997954,0.47490807704535065,0.36974362368144775,0.4955923114286307,0.3790585936570353
511,respiration__approximate_entropy__m_2__r_0.7,0.39470379549632395,0.28030791329252447,0.3520763367710217,0.2891901981508782,0.3339887122451693,0.2897145292808322,0.35874751915048725,0.2807687964647393,0.37493838019621595,0.28886778387410894
512,respiration__approximate_entropy__m_2__r_0.9,0.3020428489150194,0.21494790391741736,0.26900266504041015,0.2218291242922572,0.2552977325340075,0.22159642005875124,0.2741709177699354,0.21455880795670118,0.28655270882816425,0.22215657483775456
513,respiration__ar_coefficient__coeff_0__k_10,5.151693716155728,6.127080868908669,-714.6231713750201,25963.590794279582,-656.7681693277384,25929.639482182294,-682.6861381262732,26390.537958807006,-54.17578094054087,2360.395971499072
514,respiration__ar_coefficient__coeff_10__k_10,0.49841968839081935,18.347132347512517,401224.63026892557,13897297.058478482,51997.2802556564,1971835.0205275847,52233.952074352885,2006063.8348606098,366706.4561202009,14030661.614806369
515,respiration__ar_coefficient__coeff_1__k_10,0.6333907203505257,0.30833298746346066,0.6032256601760481,0.9650359952625567,2.9253076195991032,91.05667657568743,0.6165961530688985,0.9440732197194642,3.033401600646455,92.60900537385264
516,respiration__ar_coefficient__coeff_2__k_10,0.04646684978163408,0.33542017605062124,151424.83122585525,5934638.361454171,0.04799347662293413,34.2626894367581,-0.6116875071854635,24.79611550048105,157470.78458018473,6051852.443266871
517,respiration__ar_coefficient__coeff_3__k_10,0.0838098492905068,0.32263860291552177,-212691.6340311587,8335093.201640775,802.8746491604473,32076.283086850497,-18.101233038620528,698.7278418604674,-220315.20428607252,8499803.412779732
518,respiration__ar_coefficient__coeff_4__k_10,-0.006890056550904198,0.3070748973518966,166032.71011813494,6526404.011462452,-893.5909867840654,24821.39125259086,-511.10848776362604,19629.957812844514,172756.9685085161,6655294.0897619
519,respiration__ar_coefficient__coeff_5__k_10,0.03260143396981147,0.5937208309547177,110224.75995148093,3915273.72159229,11016.266237200802,428918.22497436876,11366.6524303249,436543.5094908336,103318.66323296694,3968982.227364233
520,respiration__ar_coefficient__coeff_6__k_10,0.0604140027237071,2.5122500622300814,-288032.81532686413,10635253.150702195,-18528.155308138143,677677.802201304,-17914.482735431255,688020.8028007601,-282917.7028853638,10824017.132530844
521,respiration__ar_coefficient__coeff_7__k_10,-0.1891752479665726,8.011236955675088,67111.3524475666,4082314.469894292,-31913.86091396537,1257249.6715995332,-33317.018565971375,1279557.8785461597,103318.97897871277,3960872.3215016904
522,respiration__ar_coefficient__coeff_8__k_10,0.42313483961586174,15.567330139226154,-132465.78238477066,4415812.314761998,-21527.082014656633,862307.3136223907,-22842.325276561955,877291.4236389814,-114400.32198799394,4417513.194177523
523,respiration__ar_coefficient__coeff_9__k_10,-0.711785130482093,27.754094373769895,-262827.7628606281,10723096.325903729,9044.183781262116,418859.13460780645,11003.312599157205,422617.12194528314,-285940.775042428,10926551.938709648
524,"respiration__augmented_dickey_fuller__attr_""pvalue""__autolag_""aic""",0.21412622914245125,0.3584141439096714,0.28002392830043393,0.39742292348675473,0.301497980319965,0.40296458706709554,0.252285450823236,0.37585772487285846,0.26029037952405243,0.3844417453038572
525,"respiration__augmented_dickey_fuller__attr_""teststat""__autolag_""aic""",-3.2322520100338767,4.8481911704923215,-2.6888347273904336,4.484038446686698,-2.461214951697268,4.69692759498983,-3.027141664870403,5.084982201321795,-2.885655285717883,4.874091086307164
526,respiration__autocorrelation__lag_1,0.7735574865766409,0.17778356599542464,0.7951998234156964,0.1829893289693507,0.7963591611954153,0.1862651171747619,0.7858130609933216,0.18320298103537133,0.7793805000777903,0.19073109212914013
527,respiration__autocorrelation__lag_2,0.6823537578423664,0.23352692884309795,0.7161937753365432,0.23758879876993408,0.717841403450913,0.2467305248611082,0.7003823873366626,0.2394055095891582,0.6933960446079546,0.25120418864729904
528,respiration__autocorrelation__lag_3,0.6329201420563942,0.25664397558456503,0.6732869940919308,0.2603692132181372,0.6773641383963418,0.2672821062279315,0.657692222272975,0.25745859392992754,0.6488948216065229,0.270913463212497
529,respiration__autocorrelation__lag_4,0.5960644657093174,0.2715821062388308,0.6389771655452767,0.2798971292086374,0.6477764603412811,0.2802540947234994,0.6233160377048201,0.27180289209231373,0.6189619889822677,0.28150525633849366
530,respiration__autocorrelation__lag_5,0.5666242283220125,0.2833571557287814,0.6151475521299162,0.2904730126242095,0.6251507310968476,0.2893940596629503,0.5966836280355956,0.2822143369958058,0.5946338301646846,0.2899753528053044
531,respiration__autocorrelation__lag_6,0.5442698622109422,0.29179759695814056,0.5923798956680545,0.3008306268078337,0.6068336274118754,0.29638581361212846,0.5733116879574967,0.29229510291087757,0.5739753120666773,0.29809394316142035
532,respiration__autocorrelation__lag_7,0.5229039353628504,0.29871782416621867,0.5723258997814905,0.3091992792832366,0.588288697586045,0.30407882235548117,0.5536577545738665,0.2996555100733681,0.5560498843685672,0.30328548434321784
533,respiration__autocorrelation__lag_8,0.5060730008895458,0.3050980879205763,0.5567599571100043,0.31460779024732166,0.5729986335234725,0.31125861765804913,0.5370914907103178,0.30629692256769536,0.5394698674457292,0.31043817876499996
534,respiration__autocorrelation__lag_9,0.49015578684525507,0.31006768118862393,0.5427744892651234,0.3184939127405347,0.5567412267124189,0.3192789178483265,0.5213051677197121,0.3116312056077602,0.5221998292489334,0.3175575265590297
535,respiration__benford_correlation,0.10475359364701269,0.3214356616649935,0.10904604254672141,0.33542192811920357,0.14397906121355938,0.33098094931116473,0.13549807533743022,0.3463505326736705,0.1252187001915352,0.335986634256934
536,respiration__binned_entropy__max_bins_10,1.8629883654705794,0.40989420411520183,1.9026075033456618,0.4141789257632771,1.8778489858750584,0.455181317682594,1.8639438221420495,0.4451092691653645,1.8849849293756522,0.42384815122555186
537,respiration__c3__lag_1,86216.4784268458,91112.53686981887,86197.2032011712,90262.12860533668,82974.86533348612,112805.71686231138,84514.8492430057,92287.15774476371,89094.93577410314,110776.56768350043
538,respiration__c3__lag_2,84950.68076735975,89921.85573795799,85113.09653503695,89169.83571368996,82183.77353647674,112252.3301666655,83262.51350013113,90906.92245144826,87958.83510347141,109754.9527639739
539,respiration__c3__lag_3,84267.23145061925,89364.88712817898,84560.27811502348,88750.19266695935,81791.09528123419,112018.57453719183,82620.46381754642,90381.3135129169,87403.52665430929,109339.62696824782
540,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.2__ql_0.0",-0.01263161610930584,0.2841661231052302,-0.026661246984698937,0.3105214729465992,-0.010786248540023781,0.2807919297488607,-0.029772862752993966,0.30213048039699475,-0.034725045633016954,0.3466300026059982
541,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.4__ql_0.0",-0.04242661706428452,0.2123921954610984,-0.06013742399576452,0.23008192880895226,-0.04993072058302488,0.20120883243184617,-0.05540644684864926,0.23542546437280007,-0.06309537398269006,0.24256351477487342
542,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.4__ql_0.2",-0.038508056018494975,0.22950370037240228,-0.03517355367547199,0.2198045134874968,-0.0367175963855246,0.18518999912516235,-0.033564817704313986,0.19132770300396992,-0.04314027868340335,0.2300649901338219
543,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.0",-0.06041418106187795,0.18891392350657035,-0.06053783694101306,0.18098364169996264,-0.0431870579446569,0.16349474454059612,-0.05390218750195928,0.18128891914717762,-0.06208951993139798,0.19583171280665135
544,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.2",-0.08142194301322393,0.28725404542963673,-0.07832375346076216,0.26234611507354544,-0.04931696065427896,0.1968206636582262,-0.06911575588866244,0.24805845514693295,-0.09223666423378324,0.28767630535481437
545,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.4",-0.0706621497156256,0.4138922662478283,-0.044907039909314245,0.392041631438454,-0.03670099455875209,0.2169241287733034,-0.05759159591393686,0.4064472415685159,-0.07788597882651636,0.41030599273060153
546,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.0",-0.051631252670505334,0.14432024237983665,-0.05035735765760973,0.12910695989388657,-0.034568603580293754,0.10803678502917259,-0.036517871719638176,0.12432350536363143,-0.0473128089868656,0.13937956488948713
547,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.2",-0.06994821479671835,0.21070488459358064,-0.06955072835404148,0.18572812642188735,-0.05059497451557687,0.1601686638637539,-0.05212997179585399,0.1817583736858745,-0.07205105868335648,0.20128122719932304
548,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.4",-0.08217199419383685,0.26634798727843323,-0.06597292542986641,0.2312030907247628,-0.05154711705528552,0.20254200459075677,-0.06392158676182397,0.25471544067040125,-0.07697269787942614,0.2553191365318173
549,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.6",-0.041459867893464716,0.2637195215715212,-0.03473653898563088,0.25080184706041947,-0.04432865066916201,0.22853628216655486,-0.02319879920021438,0.2667414891350215,-0.05194806416215703,0.2522995744444516
550,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.0",0.002545503202659937,0.03294704899312489,-0.00012219489871192772,0.0291044390879277,0.0008747160512004964,0.026984552840223604,0.002533061968233203,0.033401231133132474,0.001873537860576972,0.030663767895097813
551,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.2",-0.042942198932747214,0.15991100455780735,-0.045459878143451996,0.13290922838235963,-0.03571400509953641,0.12650684972051757,-0.02882469486224924,0.13351572743373702,-0.04074496462470882,0.14806500044997167
552,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.4",-0.0766467396376534,0.24138452370238633,-0.0686699577983977,0.19534335646163242,-0.05215731986419172,0.19728429323606717,-0.05457431183974889,0.2179433575033129,-0.0702468259567912,0.22660427065024533
553,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.6",-0.12217904718609426,0.3369723927397284,-0.10462030787847122,0.2883181524278465,-0.09002005484912161,0.2752031305843324,-0.08127443406742528,0.30719309491924734,-0.10438090749227737,0.299376497453018
554,"respiration__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.8",-0.1345828294970782,0.5222352046133392,-0.12190055396048256,0.44596081124301234,-0.08001825674191143,0.4038837454875156,-0.09299162602722287,0.4534140960534833,-0.13189592904966665,0.4179874052154569
555,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.2__ql_0.0",1.4911506859268666,1.483748449497554,1.4016726395435655,1.5939673293830974,1.2834914157195147,1.551298473332612,1.4544113578398816,1.6713181182068668,1.576396574077265,1.6992274285601066
556,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.4__ql_0.0",1.7318279718190301,1.7358442145056272,1.620123139734152,1.8471550437721778,1.455284877230909,1.7958753828164506,1.694529030565459,1.9553352192415687,1.75286831945243,1.893626343078469
557,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.4__ql_0.2",0.8584068696164399,1.0138003188090106,0.810735877339554,1.0254708212232972,0.6976417923380384,0.9211409827271088,0.8322666607719906,1.0268883497333847,0.8450720896115607,1.010747830057428
558,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.0",1.985833293545634,2.044327927237145,1.835862320243335,2.112089741403177,1.6510709425469006,2.0758153202836236,1.9394193179654216,2.298086079595634,1.970558084141738,2.2017577562457125
559,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.2",1.3643234329911706,1.6197249251002266,1.2495253113197118,1.5725897909970206,1.0820951159177645,1.3997592222986734,1.3187404156318998,1.6374144879355141,1.30582314775337,1.5833484233507968
560,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.4",0.8511701650402579,1.0443514524497681,0.7626548613108527,1.0029771912748051,0.669042166715781,0.8810252941981132,0.8126936153452683,1.0306873656381594,0.7828292042787222,1.0078820021764783
561,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.0",2.300392671321672,2.341953711347124,2.07947116638838,2.3665288163632816,1.8751657592628053,2.3315260172058796,2.21180823913271,2.586458427010333,2.239088148522656,2.489346798007712
562,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.2",1.8354789470588173,2.0748394098510055,1.644211951843452,2.0081338649867297,1.4378380907240964,1.8345825072930217,1.7510142486825089,2.1412312762984094,1.7341476712667738,2.0597645272904934
563,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.4",1.4943427315745696,1.6502833055886763,1.3061744539118685,1.5802204986317452,1.1529830599050606,1.464245339432571,1.4100063753574057,1.6794529086938097,1.3683507038204408,1.608826775058288
564,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.6",1.0203053667357418,1.0644316477854878,0.8863350104596204,1.0518119296583406,0.7868601196987509,1.016899130935275,0.948036283478084,1.0923982425608467,0.9027773191598001,1.0035078879193176
565,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.0",2.9798509787352736,2.8072801044904097,2.6202315409498196,2.7962857103326875,2.354096579918683,2.7103276011248867,2.8032464507030905,3.012447684729096,2.8169372950829787,2.9186200654870533
566,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.2",2.6685032767046173,2.6205995919696763,2.3236519266799487,2.5507827511223136,2.0584453388919535,2.37539984830806,2.4915028721452317,2.7122840398641275,2.4642274992157156,2.62441379039073
567,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.4",2.5549682192101058,2.413027991728372,2.1963186076128376,2.340632214578548,1.9557504555732173,2.2197678419622884,2.376474107625349,2.5097750094519107,2.326103589535551,2.4284361556387535
568,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.6",2.4999375061074836,2.228262018882773,2.1132199878228546,2.1270303649109517,1.8978504962559177,2.0958973159438354,2.2993227609373865,2.3232833638597046,2.24691357107016,2.2306040384944232
569,"respiration__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.8",2.570989998380044,2.2708149213541358,2.1346644571502704,2.1625661488590646,1.912049896806893,2.131056383362861,2.3450574056737694,2.4087148333225077,2.3046396079427773,2.2490439748190716
570,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.2__ql_0.0",8.349100599634511,12.806480707143034,8.314184712757946,14.033014779564155,7.544788904159469,15.043776756313038,8.846997399359786,16.905641170179255,9.60845574742291,17.174500731159192
571,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.4__ql_0.0",11.834249246545,18.832821831703587,11.659631685541944,20.56634979207544,10.234936599425847,22.298498760393603,12.627443677720384,25.089335127030697,12.535804468380368,23.363703676138833
572,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.4__ql_0.2",2.868326707084366,6.293698240619652,2.7378156737497332,5.786953373794554,2.126827437725614,4.731165013184105,2.7802676690394392,5.873762554831725,2.7452730647499837,5.815125589742754
573,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.0",16.140275254362592,28.59832909273196,15.509429287342096,29.954638534481074,13.496013190642614,31.736624105325557,17.347846285744208,37.77825283251724,16.78288542274438,34.80928550329872
574,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.2",7.740003489590282,18.567399747768803,7.003982255765679,16.937097164306813,5.278892399181091,11.12966987976513,7.590080930644777,18.284441062003708,7.193518520117683,17.461221081802268
575,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.4",2.8304599653748013,7.131715070614921,2.4514508966622492,6.514272910710007,1.8940952266003372,3.967573190797563,2.66136354083775,6.779195602683409,2.5104256025643643,6.67514882378218
576,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.0",21.74261489326294,39.22900351787878,20.142295775322225,39.54616881030833,17.528408015739938,39.04771154610527,22.73923433342204,48.54595513783849,21.99105328704465,45.244518817152624
577,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.2",14.126696982500611,33.76560601369583,12.594396193468326,31.907339183425332,9.778999934574399,20.37514774336824,14.06021378334373,34.95542651617782,13.239692855162643,33.177482200780794
578,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.4",8.621299727771042,18.552252473697106,7.427970205892409,17.53947965591403,5.904161625808134,11.683766428444923,8.387162059476255,18.921462632302863,7.691054992535324,17.702328666355292
579,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.6",3.50684252134366,6.381865915087059,3.156063921393219,7.233266836883434,2.6754033841478497,6.654564006939875,3.4633248013214706,7.53855709928271,2.9179502940788695,5.146217192627214
580,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.0",37.75375964247238,60.18373160429051,32.82287374453322,58.83455028237803,27.997478759892655,51.33483027629387,37.45825036676197,68.60877909816216,35.67911181909684,64.59887636419815
581,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.2",30.49570357173268,54.13498482627007,25.68684717205297,50.93855523225058,21.267770134385394,35.99974596697558,29.498783843108697,56.74800676476576,27.33149078693915,52.89306721434326
582,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.4",26.783755301448764,43.56232216491185,22.256237419858476,40.82180877671463,18.976661556094534,31.73289786605719,26.136438944180092,47.02616048448404,23.85893049644801,42.65909969366434
583,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.6",24.31906284335998,38.09538534794966,19.239737200922825,30.386861993595744,17.38039565348507,29.688649106878238,23.4914593523902,42.082450343519675,21.176927048184684,33.01665119774944
584,"respiration__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.8",24.017188100319892,46.49226270365609,19.060592137270845,37.158150576774695,17.121345565528593,37.29375039132618,23.743892448135167,54.05140309874742,20.7083425224465,37.355510930728975
585,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.2__ql_0.0",4.004970713354154,6.21229221610262,3.9059010844239648,6.389419019279294,3.569872187539352,6.530555305136781,4.030549999841042,6.994324287179834,4.357413922190251,7.1713864283750235
586,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.4__ql_0.0",5.868776448065838,9.14251269585121,5.6794051456361805,9.684493488652612,4.934892206029271,9.695947645789792,5.991174246312338,10.803869087001777,5.940254480757614,10.040375220166307
587,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.4__ql_0.2",1.1578280857253698,2.5271191793208247,1.078483808791451,2.2706566589147386,0.8272661749098276,1.7859358049029808,1.070833078513026,2.1385377710481945,1.0643060354738907,2.2062676338479017
588,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.0",8.056803054294598,13.893078613545194,7.714535660976811,14.56566440073312,6.489564342862011,13.429472117787865,8.341070483638584,16.666792842271143,8.094254210805966,15.39192766879982
589,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.2",3.3442606462102815,8.357783472900488,3.0445901958393744,7.7303392377369144,2.189807215128871,4.367997323885601,3.2361884264045933,8.069200969335432,3.072617456073292,7.8777395564981445
590,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.4",1.1915993067484045,3.5227234177167754,1.0195584959780224,3.2258529997471186,0.7186752773853771,1.4434820814358007,1.1070923348272312,3.344880647333627,1.0561951425498537,3.3339131001491404
591,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.0",10.989555383512787,19.426291830469808,10.236841275367063,19.783869561714884,8.589014757393308,17.104109560745695,11.174161341014775,22.331754929444344,10.802355234441805,20.992835801698217
592,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.2",6.502044741878422,16.07929099619031,5.897693871935669,15.50159823706187,4.374142435701851,8.660931760767106,6.445045146020439,16.430673693098605,6.035500288998682,15.823697381085344
593,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.4",3.7424980266136694,8.240824829468083,3.2825889735949487,7.928306479768198,2.4744576442304584,4.8366992019082105,3.6474479333777063,8.36810601058197,3.301460409443184,7.84051253065159
594,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.6",1.4040716538502385,2.599801926483838,1.3282740288847776,3.3805768983629365,1.076364555215262,3.0561578164382435,1.4429072924908137,3.504180421017978,1.1622690016082717,2.0733300211407206
595,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.0",20.994518189559084,32.5028313267601,18.13889372584043,31.51627871252327,15.110561278108557,24.88338044691953,20.526340708796962,35.42963024562511,19.22657678480943,32.9702045057474
596,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.2",16.53466717434569,28.828180392364168,13.800727715776514,26.315798876640272,11.405327955023953,18.640847551412442,15.953369880805203,30.23111465763857,14.395109272355725,26.734005538772564
597,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.4",14.497329822390519,24.57609066063903,11.9967374198069,21.68238865344187,10.26597391778285,17.481955073679146,14.240316824489616,26.746271188926585,12.60715453721821,22.061668762925343
598,"respiration__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.6",13.232701797161544,24.848385948860038,10.343853076575545,17.305196478602504,9.46961396172411,17.23019199478875,12.907901735837248,27.1112449480872,11.253233736853886,18.285018006633265
